onset	duration	trial_type	stim_file	oneback
6.000000	12.010000	Img	placeholders/fixation.png	0
18.000000	5.990000	Fix	placeholders/fixation.png	0
23.997134	0.998973	train_face	sub03/run52/M11085.jpg	0
26.994578	0.998970	Fix	placeholders/fixation.png	0
30.008736	0.999009	test_face	sub03/run52/F11400.jpg	0
33.006076	0.999229	Fix	placeholders/fixation.png	0
36.003724	0.999187	train_face	sub03/run52/M11057.jpg	0
39.001248	0.999189	train_face	sub03/run52/M11063.jpg	0
41.998694	0.999262	train_face	sub03/run52/F11049.jpg	0
44.996344	0.999112	Fix	placeholders/fixation.png	0
47.993758	0.999193	test_face	sub03/run52/M11003.jpg	0
51.008067	0.999248	train_face	sub03/run52/F11085.jpg	0
54.005659	0.999080	train_face	sub03/run52/M11081.jpg	0
57.003121	0.999132	test_face	sub03/run52/F11266.jpg	0
60.000613	0.999173	test_face	sub03/run52/F11266.jpg	1
62.998139	0.999178	train_face	sub03/run52/M11051.jpg	0
65.995645	0.999188	test_face	sub03/run52/F11440.jpg	0
68.993466	0.999005	Fix	placeholders/fixation.png	0
72.007460	0.999127	train_face	sub03/run52/F11059.jpg	0
75.004969	0.999236	train_face	sub03/run52/F11084.jpg	0
78.002544	0.999113	train_face	sub03/run52/F11062.jpg	0
81.000058	0.999162	train_face	sub03/run52/F11058.jpg	0
83.997572	0.999334	Fix	placeholders/fixation.png	0
86.995070	0.999220	train_face	sub03/run52/M11054.jpg	0
89.992619	0.999227	train_face	sub03/run52/M11078.jpg	0
93.006945	0.999111	train_face	sub03/run52/M11060.jpg	0
96.004649	0.998892	train_face	sub03/run52/M11075.jpg	0
99.001898	0.999177	Fix	placeholders/fixation.png	0
101.999452	0.999192	train_face	sub03/run52/F11050.jpg	0
104.996994	0.999175	Fix	placeholders/fixation.png	0
107.994493	0.999179	train_face	sub03/run52/F11086.jpg	0
111.008820	0.999185	train_face	sub03/run52/F11086.jpg	1
114.006338	0.999247	train_face	sub03/run52/M11086.jpg	0
117.003815	0.999266	test_face	sub03/run52/F10912.jpg	0
120.001349	0.999158	test_face	sub03/run52/F10912.jpg	1
122.998842	0.999200	train_face	sub03/run52/F11080.jpg	0
125.996367	0.999224	test_face	sub03/run52/M11927.jpg	0
128.994152	0.998983	Fix	placeholders/fixation.png	0
132.008264	0.999055	train_face	sub03/run52/M11052.jpg	0
135.005662	0.999233	Fix	placeholders/fixation.png	0
138.003300	0.999101	train_face	sub03/run52/M11062.jpg	0
141.000784	0.999138	Fix	placeholders/fixation.png	0
143.998302	0.999182	train_face	sub03/run52/M11083.jpg	0
146.995795	0.999202	test_face	sub03/run52/M12233.jpg	0
149.993296	0.999229	test_face	sub03/run52/M12366.jpg	0
153.007638	0.999173	train_face	sub03/run52/F11071.jpg	0
156.005201	0.999051	train_face	sub03/run52/M11053.jpg	0
159.002631	0.999185	Fix	placeholders/fixation.png	0
162.000188	0.999264	train_face	sub03/run52/F11051.jpg	0
164.997683	0.999176	train_face	sub03/run52/F11061.jpg	0
167.995235	0.999239	train_face	sub03/run52/F11055.jpg	0
170.992718	0.999251	Fix	placeholders/fixation.png	0
174.007051	0.999188	train_face	sub03/run52/M11077.jpg	0
177.004665	0.999110	train_face	sub03/run52/F11079.jpg	0
180.002015	0.999162	train_face	sub03/run52/M11067.jpg	0
182.999566	0.999209	Fix	placeholders/fixation.png	0
185.997124	0.999183	train_face	sub03/run52/F11078.jpg	0
188.994628	0.999245	Fix	placeholders/fixation.png	0
191.992137	0.999199	train_face	sub03/run52/F11053.jpg	0
195.006366	0.999235	Fix	placeholders/fixation.png	0
198.004049	0.999173	train_face	sub03/run52/M11070.jpg	0
201.001534	0.999124	train_face	sub03/run52/M11070.jpg	1
203.998990	0.999178	train_face	sub03/run52/M11056.jpg	0
206.996668	0.999023	train_face	sub03/run52/M11069.jpg	0
209.994079	0.999140	train_face	sub03/run52/F11067.jpg	0
213.008380	0.999208	Fix	placeholders/fixation.png	0
216.005854	0.999136	train_face	sub03/run52/M11080.jpg	0
219.003347	0.999182	Fix	placeholders/fixation.png	0
222.000920	0.999142	train_face	sub03/run52/F11070.jpg	0
224.998402	0.999167	train_face	sub03/run52/M11082.jpg	0
227.995928	0.999194	train_face	sub03/run52/F11087.jpg	0
230.993548	0.999116	Fix	placeholders/fixation.png	0
234.007826	0.999079	train_face	sub03/run52/M11064.jpg	0
237.005235	0.999224	train_face	sub03/run52/M11050.jpg	0
240.002771	0.999141	train_face	sub03/run52/M11050.jpg	1
243.000317	0.999193	train_face	sub03/run52/F11068.jpg	0
245.997852	0.999173	train_face	sub03/run52/M11072.jpg	0
248.995363	0.999204	train_face	sub03/run52/F11066.jpg	0
251.992869	0.999233	test_face	sub03/run52/F12323.jpg	0
255.007227	0.999072	train_face	sub03/run52/F11064.jpg	0
258.004846	0.998963	train_face	sub03/run52/F11063.jpg	0
261.002178	0.999172	train_face	sub03/run52/F11054.jpg	0
263.999808	0.999201	train_face	sub03/run52/M11079.jpg	0
266.997230	0.999177	Fix	placeholders/fixation.png	0
269.994775	0.999197	train_face	sub03/run52/M11049.jpg	0
272.992288	0.999241	Fix	placeholders/fixation.png	0
276.006611	0.999028	train_face	sub03/run52/F11060.jpg	0
279.004184	0.999080	train_face	sub03/run52/F11076.jpg	0
282.001581	0.999179	train_face	sub03/run52/M11058.jpg	0
284.999234	0.999108	train_face	sub03/run52/M11076.jpg	0
287.996655	0.999202	train_face	sub03/run52/M11076.jpg	1
290.994337	0.999066	train_face	sub03/run52/M11074.jpg	0
294.008646	0.999042	train_face	sub03/run52/M11068.jpg	0
297.006018	0.999116	Fix	placeholders/fixation.png	0
300.003514	0.999152	train_face	sub03/run52/F11077.jpg	0
303.000994	0.999192	train_face	sub03/run52/M11055.jpg	0
305.998542	0.999360	train_face	sub03/run52/F11075.jpg	0
308.996217	0.999086	train_face	sub03/run52/F11057.jpg	0
311.993587	0.999393	Fix	placeholders/fixation.png	0
315.008006	0.999108	train_face	sub03/run52/M11066.jpg	0
318.005359	0.999305	train_face	sub03/run52/M11073.jpg	0
321.002869	0.999199	Fix	placeholders/fixation.png	0
324.000527	0.999094	test_face	sub03/run52/M13160.jpg	0
